Product_Image-URL,Product_Name,Product_Price,Product_Old_Price,Ratings,Product_Details,Product_Link,Shipping_From
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Styli تي شيرت كبير الحجم بتفاصيل شارة صلبة,"50,00
SAR","151,00",N/A,اللون: كريم | الخامة: قطن 100% | النمط: سادة | محتويات العلبة: قطعة واحدة | المناسبة: أنيق/ليليلي | الياقة: ياقة دائرية | الطول: عادي | القصة: فضفاض | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Styli.,https://www.trendyol.com/ar/styli/solid-badge-detail-oversized-t-shirt-p-925116805?boutiqueId=61&merchantId=978887,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Tommy Hilfiger قمصان تومي هيلفيغر للرجال باللون الأزرق,"300,00
SAR","500,00",N/A,اللون: أزرق | نوع الكم: أكمام طويلة | الياقة: ياقة القميص | نوع الاغلاق: زر | طول الكم: طويلة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Tommy Hilfiger.,https://www.trendyol.com/ar/tommy-hilfiger/tommy-hilfiger-men-blue-shirts-p-905739301?boutiqueId=61&merchantId=1048967,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Styli تي شيرت كبير الحجم بطبعة رسومية على شكل باندا وتفاصيل جيب,"32,00
SAR","105,67",N/A,اللون: أزرق | الطول: عادي | القصة: فضفاض | طول الكم: قصيرة | نوع القماش: محبوك | الخامة: قطن - بوليستر - إيلاستين | الياقة: ياقة دائرية | النمط: جرافيك | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Styli.,https://www.trendyol.com/ar/styli/panda-graphic-print-pocket-detail-oversized-t-shirt-p-925116807?boutiqueId=61&merchantId=978887,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Lilo Co تي شيرت بتصميم متناثر,"35,00
SAR","50,00",N/A,اللون: أبيض | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  DESIGN BRAND.,https://www.trendyol.com/ar/lilo-co/splatter-design-t-shirt-p-926533426?boutiqueId=61&merchantId=1103470,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Tommy Hilfiger تي شيرت تومي هيلفيغر للرجال باللون الأزرق مقاس S/M,"225,00
SAR","450,00",N/A,اللون: أزرق | المناسبة: كاجوال | الياقة: ياقة دائرية | النمط: جرافيك | الطول: قياسي | طول الكم: قصيرة | نوع القماش: النسيج | نوع الكم: كتف مكشوف | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Tommy Hilfiger.,https://www.trendyol.com/ar/tommy-hilfiger/tommy-hilfiger-men-blue-s-s-t-shirt-p-905741358?boutiqueId=61&merchantId=1048967,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Pull & Bear تي شيرت يحمل شعار STWD,"119,00
SAR","105,67",N/A,اللون: أزرق | نوع القماش: النسيج | الجيب: بدون جيوب | الشخصية: رائع ومريح | المناسبة: كاجوال | تفاصيل الاستدامة: لا | نوع النسيج: تول | الجوانب الفنية: لا | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Pull&Bear.,https://www.trendyol.com/ar/pull-bear/t-shirt-with-stwd-logo-p-872984258?boutiqueId=61&merchantId=1045269,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Jack & Jones قميص كبير الحجم بياقة واسعة سادة,"164,00
SAR","111,54",N/A,اللون: أبيض | المجموعة: بيسكس | الشخصية: رائع ومريح | الستايل: بيسك | الخامة: قطن - بوليستر - إيلاستين | النمط: سادة | الجيب: بدون جيوب | نوع الاغلاق: إغلاق بأزرار كاملة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Styli.,https://www.trendyol.com/ar/jack-jones/solid-spread-collar-oversized-shirt-p-925116728?boutiqueId=61&merchantId=978887,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Styli تي شيرت كبير الحجم بطبعة جرافيكية ورقبة دائرية,"50,00
SAR","135,00",N/A,اللون: أبيض | الخامة: قطن 100% | الياقة: ياقة دائرية | محتويات العلبة: قطعة واحدة | القصة: فضفاض | المناسبة: أنيق/ليليلي | النمط: الشعار | الطول: عادي | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Styli.,https://www.trendyol.com/ar/styli/graphic-print-oversized-round-neck-t-shirt-p-925116834?boutiqueId=61&merchantId=978887,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Tommy Hilfiger تي شيرت تومي هيلفيغر للرجال باللون الأزرق مقاس S/M,"225,00
SAR","450,00",N/A,اللون: أزرق | القصة: مقاس عادي | طول الكم: قصيرة | الخامة: قطن 100% | الطول: قياسي | المناسبة: كاجوال | تقنية الطباعة أو التطريز: تطريز | نوع الكم: كم قصير | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Tommy Hilfiger.,https://www.trendyol.com/ar/tommy-hilfiger/tommy-hilfiger-men-blue-s-s-t-shirt-p-905741223?boutiqueId=61&merchantId=1048967,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Pull & Bear قميص STWD مخطط بأكمام قصيرة,"199,00
SAR","203,92",N/A,اللون: أبيض | القصة: الجسم | الشخصية: رائع ومريح | نوع القماش: النسيج | المناسبة: كاجوال | الياقة: ياقة القميص | طول الكم: قصيرة | الموسم: صيف | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Pull&Bear.,https://www.trendyol.com/ar/pull-bear/short-sleeve-striped-stwd-shirt-p-925447313?boutiqueId=61&merchantId=1045269,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,H&M بنطال رياضي مريح من THERMOLITE®,"100,00
SAR","169,00",N/A,اللون: بني | الطول: غير محدد | القصة: مقاس عادي | نوع القماش: غير محدد | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  H&M.,https://www.trendyol.com/ar/h-m/thermolite-relaxed-fit-joggers-p-925598215?boutiqueId=61&merchantId=1037565,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Jack & Jones تي شيرت برقبة دائرية وطبعة جرافيك,"98,00
SAR","79,99",N/A,اللون: بيج | نوع القماش: النسيج | تقنية الطباعة أو التطريز: الطباعة الرقمية | طول الكم: قصيرة | الجيب: بدون جيوب | الجوانب الفنية: الطباعة الرقمية | المناسبة: للشاطئ | النمط: نص مطبوع/ شعار | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Styli.,https://www.trendyol.com/ar/jack-jones/graphic-print-crew-neck-t-shirt-p-925122735?boutiqueId=61&merchantId=978887,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Tommy Hilfiger قمصان تومي هيلفيغر للرجال باللون الأزرق,"290,00
SAR","450,00",N/A,اللون: أزرق | الطول: قياسي | القصة: مقاس عادي | تفاصيل المنتج: بأزرار | الشخصية: فاشن فورورد | الخامة: قطن 100% | طول الكم: طويلة | النمط: دوبي | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Tommy Hilfiger.,https://www.trendyol.com/ar/tommy-hilfiger/tommy-hilfiger-men-blue-shirts-p-905739143?boutiqueId=61&merchantId=1048967,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Bushirt By Styli قميص سادة بقصّة عادية وياقة ماندرين,"71,00
SAR","77,85",N/A,اللون: أبيض | الياقة: ياقة كلاسيكية | طول الكم: قصيرة | نوع القماش: محبوك | المناسبة: كاجوال | الطول: عادي | محتويات العلبة: قطعة واحدة | القصة: مقاس عادي | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Styli.,https://www.trendyol.com/ar/bushirt-by-styli/solid-regular-fit-mandarin-collar-shirt-p-925116710?boutiqueId=61&merchantId=978887,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Tommy Hilfiger سويت شيرت تومي هيلفيغر بني للرجال,"380,00
SAR","950,00",N/A,اللون: بني | تفاصيل الاستدامة: عضوي | الياقة: ياقة دائرية | الطول: قياسي | الجيب: بدون جيوب | نوع النسيج: قماش مودال | الستايل: عادي | المناسبة: ملابس رياضية | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Tommy Hilfiger.,https://www.trendyol.com/ar/tommy-hilfiger/tommy-hilfiger-male-brown-sweatshirts-p-765343427?boutiqueId=61&merchantId=1048967,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,SP Characters تي شيرت بطبعة جرافيكية ورقبة دائرية,"79,00
SAR","105,67",N/A,اللون: بيج | العمر: جميع الفئات العمرية | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  Splash KSA.,https://www.trendyol.com/ar/sp-characters/graphic-print-crew-neck-t-shirt-p-924334192?boutiqueId=61&merchantId=1039744,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Lilo Co تي شيرت بتصميم متناثر,"35,00
SAR","50,00",N/A,اللون: أسود | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يشمل سعر البيع على ترينديول بالفعل التكاليف المتعلقة بالتصدير. | يُباع بواسطة  DESIGN BRAND.,https://www.trendyol.com/ar/lilo-co/splatter-design-t-shirt-p-926533434?boutiqueId=61&merchantId=1103470,Saudi Arabia
